date,Close,MA5,MA20
2025-12-19,1381.98,1377.232,1378.5925000000002
2025-12-22,1380.24,1378.4759999999999,1377.6035
2025-12-23,1379.84,1380.44,1376.962
2025-12-24,1372.88,1378.792,1375.7475
2025-12-25,1386.15,1380.218,1375.2890000000002
2025-12-26,1386.11,1381.044,1374.6685000000002
2025-12-29,1373.98,1379.792,1373.5665000000001
2025-12-30,1361.7,1376.1640000000002,1372.449
2025-12-31,1349.16,1371.42,1371.051
2026-01-05,1397.98,1373.786,1372.35
2026-01-06,1399.99,1376.5620000000001,1373.4479999999999
2026-01-07,1395.34,1380.834,1374.903
2026-01-08,1384.28,1385.35,1376.6654999999998
2026-01-09,1391.08,1393.734,1378.6785
2026-01-12,1395.21,1393.18,1380.4385
2026-01-13,1382.98,1389.7779999999998,1381.154
2026-01-14,1369.99,1384.7079999999999,1380.9524999999999
2026-01-15,1360.87,1380.0259999999998,1380.495
2026-01-16,1353.98,1372.606,1379.138
2026-01-19,1347.98,1363.1599999999999,1377.5859999999998
2026-01-20,1345.53,1355.67,1375.7635
2026-01-21,1323.04,1346.2800000000002,1372.9035
2026-01-22,1312.04,1336.5140000000001,1369.5135
2026-01-23,1308.98,1327.514,1366.3184999999999
2026-01-26,1313.98,1320.7140000000002,1362.7099999999998
2026-01-27,1314.99,1314.606,1359.154
2026-01-28,1295.67,1309.132,1355.2385
2026-01-29,1409.7,1328.664,1357.6385
2026-01-30,1372.98,1341.4640000000002,1358.8295
2026-02-02,1398.98,1358.464,1358.8795
2026-02-03,1446.9,1384.846,1361.225
2026-02-04,1496.98,1425.108,1366.307
2026-02-05,1526.98,1448.564,1373.442
2026-02-06,1486.99,1471.366,1378.2375
2026-02-09,1496.94,1490.958,1383.324
2026-02-10,1476.78,1496.934,1388.0140000000001
2026-02-11,1476.31,1492.8,1393.33
2026-02-12,1458.58,1479.12,1398.2155
2026-02-13,1457.28,1473.1779999999999,1403.3805
2026-02-24,1438.78,1461.5459999999998,1407.9205
2026-02-25,1463.64,1458.9180000000001,1413.826
2026-02-26,1438.19,1451.294,1419.5835000000002
2026-02-27,1427.0,1444.978,1425.3315
2026-03-02,1412.09,1435.94,1430.487
2026-03-03,1398.17,1427.818,1434.6965
2026-03-04,1373.16,1409.7220000000002,1437.605
2026-03-05,1371.02,1396.288,1441.3725
2026-03-06,1373.98,1385.684,1439.5865000000001
2026-03-09,1368.98,1377.062,1439.3865
2026-03-10,1373.86,1372.2,1438.1304999999998
2026-03-11,1371.98,1371.964,1434.3845000000001
2026-03-12,1363.98,1370.556,1427.7345
2026-03-13,1385.62,1372.884,1420.6665
2026-03-16,1432.16,1385.52,1417.925
2026-03-17,1456.98,1402.1439999999998,1415.9270000000001
2026-03-18,1440.78,1415.904,1414.127
2026-03-19,1424.85,1428.078,1411.554
2026-03-20,1416.98,1434.35,1409.474
2026-03-23,1380.05,1423.9279999999999,1405.6125
2026-03-24,1379.31,1408.394,1402.6390000000001
2026-03-25,1382.25,1396.6879999999999,1398.5695
2026-03-26,1373.16,1386.35,1395.318
2026-03-27,1388.0,1380.5539999999999,1393.368
2026-03-30,1391.98,1382.94,1392.3625
2026-03-31,1421.98,1391.474,1393.553
2026-04-01,1431.42,1401.308,1396.4660000000001
2026-04-02,1431.86,1413.048,1399.508
2026-04-03,1431.98,1421.844,1402.4080000000001
2026-04-07,1412.0,1425.848,1404.559
2026-04-08,1437.0,1428.852,1407.716
2026-04-09,1432.47,1429.0620000000001,1410.7404999999999
2026-04-10,1425.94,1427.8780000000002,1413.8385
2026-04-13,1415.29,1424.54,1415.322
2026-04-14,1418.88,1425.916,1414.658
2026-04-15,1439.48,1426.412,1413.783
2026-04-16,1434.82,1426.882,1413.4850000000001
2026-04-17,1379.22,1417.538,1411.2035
2026-04-20,1382.87,1411.054,1409.498
2026-04-21,1383.99,1404.076,1409.6950000000002
2026-04-22,1381.48,1392.4759999999999,1409.8035
2026-04-23,1390.98,1383.708,1410.24
2026-04-24,1430.47,1393.958,1413.1055000000001
2026-04-27,1375.18,1392.42,1412.4645
2026-04-28,1376.98,1391.018,1411.7145
2026-04-29,1373.15,1389.352,1409.273
2026-04-30,1356.77,1382.51,1405.5404999999998
2026-05-06,1346.98,1365.812,1401.2965
2026-05-07,1343.03,1359.382,1396.849
2026-05-08,1344.97,1352.98,1393.4975
2026-05-11,1333.31,1345.0120000000002,1388.3129999999999
2026-05-12,1326.53,1338.964,1383.016
2026-05-13,1316.07,1332.782,1377.5224999999998
2026-05-14,1314.15,1327.0059999999999,1372.4655
2026-05-15,1304.93,1318.998,1366.768
2026-05-18,1294.98,1311.3319999999999,1359.5430000000001
2026-05-19,1296.28,1305.282,1352.616
2026-05-20,1286.98,1299.4640000000002,1348.0040000000001
2026-05-21,1282.98,1293.23,1343.0095000000001
2026-05-22,1262.18,1284.6799999999998,1336.919
2026-05-25,1257.86,1277.256,1330.7379999999998
2026-05-26,1245.36,1267.072,1323.4569999999999
2026-05-27,1274.98,1264.672,1315.6825
2026-05-28,1247.96,1257.668,1309.3215
2026-05-29,1297.98,1264.828,1305.3715
2026-06-01,1281.58,1269.5720000000001,1300.7930000000001
2026-06-02,1279.2,1276.34,1296.9145
2026-06-03,1253.89,1272.122,1292.26
2026-06-04,1239.98,1270.526,1287.1074999999998
2026-06-05,1244.84,1259.898,1282.101
2026-06-08,1234.96,1250.574,1277.1834999999999
2026-06-09,1227.98,1240.33,1272.256
2026-06-10,1247.86,1239.124,1268.8455
2026-06-11,1250.98,1241.324,1265.6870000000001
2026-06-12,1263.89,1245.134,1263.635
2026-06-15,1243.08,1246.758,1261.04
2026-06-16,1227.65,1246.6919999999998,1257.6085
2026-06-17,1211.98,1239.516,1253.8585
2026-06-18,1186.98,1226.716,1249.0584999999999
2026-06-22,1213.39,1216.616,1246.619
2026-06-23,1194.43,1206.886,1243.4475
2026-06-24,1179.66,1197.288,1240.1625
2026-06-25,1184.08,1191.708,1235.6175
2026-06-26,1168.63,1188.038,1231.651
2026-06-29,1194.96,1184.352,1226.5
2026-06-30,1185.49,1182.5639999999999,1221.6955
2026-07-01,1193.01,1185.234,1217.386
2026-07-02,1203.0,1189.018,1214.8415
2026-07-03,1194.45,1194.182,1212.565
2026-07-06,1206.91,1196.5720000000001,1210.6685000000002
2026-07-07,1188.8,1197.234,1208.3605000000002
2026-07-08,1199.3,1198.492,1206.9265
2026-07-09,1182.19,1194.3300000000002,1203.643
2026-07-10,1204.98,1196.4360000000001,1201.343
2026-07-13,1210.99,1197.252,1198.6979999999999
2026-07-14,1214.88,1202.468,1197.288
2026-07-15,1251.06,1212.8200000000002,1198.4585
2026-07-16,1258.99,1228.1799999999998,1200.809
2026-07-17,1253.0,1237.784,1204.1100000000001
