Date,Close,MA5,MA20,signal,position,position_change,action,ret,strategy_ret,buyhold_ret,SPY_Close,market_ret,nav_strategy,nav_buyhold,nav_market
2024-12-17,130.19554138183594,134.45718078613282,139.124365234375,0,0,0.0,,-0.01219690084916969,-0.0,-0.01219690084916969,592.1258544921875,-0.004119991479773488,0.9029641676859432,1.055610509742335,1.0928394016468868
2024-12-18,128.71774291992188,132.38027954101562,138.22122116088866,0,0,0.0,,-0.011350607295990245,-0.0,-0.011350607295990245,574.4783935546875,-0.02980356423151731,0.9029641676859432,1.0436286893887297,1.0602688923451709
2024-12-19,130.485107421875,131.05026245117188,137.4623565673828,0,0,0.0,,0.013730542983904304,0.0,0.013730542983904304,574.3019409179688,-0.00030715278189474837,0.9029641676859432,1.0579582779676173,1.0599432278053307
2024-12-20,134.49911499023438,131.14012756347657,136.86525192260743,0,0,0.0,,0.030762189246482885,0.0,0.030762189246482885,581.199951171875,0.012011121262937685,0.9029641676859432,1.0905033907293402,1.07267433444633
2024-12-23,139.46168518066406,132.67183837890624,136.7519088745117,0,0,0.0,,0.03689667542265984,0.0,0.03689667542265984,584.680419921875,0.00598841886167123,0.9029641676859432,1.1307393403843906,1.0790979576631592
2024-12-24,140.01087951660156,134.63490600585936,136.96206283569336,0,0,0.0,,0.00393795855274548,0.0,0.00393795855274548,591.1790771484375,0.011114887732055045,0.9029641676859432,1.1351921450407831,1.091092010314475
2024-12-26,139.7213134765625,136.8356201171875,137.11280899047853,0,0,0.0,,-0.00206816813835331,-0.0,-0.00206816813835331,591.2184448242188,6.659179477574995e-05,0.9029641676859432,1.1328443768155008,1.0911646680897074
2024-12-27,136.8056640625,138.0997314453125,137.19664916992187,1,0,0.0,,-0.02086760667728471,-0.0,-0.02086760667728471,584.9950561523438,-0.010526377731204462,0.9029641676859432,1.109204625933541,1.0796786566264507
2024-12-30,137.2849578857422,138.65690002441406,137.15918197631837,1,1,1.0,买入,0.0035034647616871695,0.0035034647616871695,0.0035034647616871695,578.3192749023438,-0.011411688320766777,0.9061276708284971,1.1130906852539997,1.0673577003104455
2024-12-31,134.08973693847656,137.58251037597657,136.9429817199707,1,1,0.0,,-0.02327437030592172,-0.02327437030592172,-0.02327437030592172,576.21533203125,-0.0036380299989984266,0.8850381198731924,1.087184200461326,1.0634746209770543
2025-01-02,138.1037139892578,137.20107727050782,136.84610900878906,1,1,0.0,,0.029935005783648938,0.029935005783648938,0.029935005783648938,574.799560546875,-0.0024570180723657575,0.9115317411103462,1.1197290657900274,1.0608616446138113
2025-01-03,144.25454711914062,138.10772399902345,136.8131591796875,1,1,0.0,,0.04453778216537496,0.04453778216537496,0.04453778216537496,581.9863891601562,0.01250319086264362,0.9521293432327438,1.1695993150064226,1.0741258002352758
2025-01-06,149.20713806152344,140.58801879882813,137.03133239746094,1,1,0.0,,0.03433230384268193,0.03433230384268193,0.03433230384268193,585.3390502929688,0.0057607208609304905,0.9848181371421435,1.2097543540634157,1.0803135391399548
2025-01-07,139.93099975585938,141.11722717285156,136.91650314331054,1,1,0.0,,-0.06216953442159834,-0.06216953442159834,-0.06216953442159834,578.7223510742188,-0.011304045433904064,0.9235924520660707,1.1345444891067917,1.068101625810655
2025-01-08,139.90106201171875,142.2794921875,136.98140716552734,1,1,0.0,,-0.00021394647499739516,-0.00021394647499739516,-0.00021394647499739516,579.5678100585938,0.0014609060507264626,0.9233948527166169,1.1343017573126195,1.0696620219385926
2025-01-10,135.7073211669922,141.8002136230469,137.02334442138672,1,1,0.0,,-0.02997647612121257,-0.02997647612121257,-0.02997647612121257,570.7193603515625,-0.015267324294868434,0.8957147289637066,1.1002993877702882,1.0533311449637515
2025-01-13,133.03131103515625,139.55556640625,136.71979751586915,1,1,0.0,,-0.01971898132557659,-0.01971898132557659,-0.01971898132557659,571.6041870117188,0.001550370850589733,0.8780521469502274,1.0786026046903026,1.0549641988669216
2025-01-14,131.56350708007812,136.02684020996094,136.44121322631835,0,1,0.0,,-0.011033522436610599,-0.011033522436610599,-0.011033522436610599,572.3907470703125,0.001376057202634895,0.8683641388863379,1.0667018186512656,1.0564158899512943
2025-01-15,136.03683471679688,135.24800720214844,136.54056549072266,0,0,-1.0,卖出,0.03400127995976865,0.0,0.03400127995976865,582.8026123046875,0.018190135475925073,0.8683641388863379,1.1029710458208215,1.0756322381084282
2025-01-16,133.37081909179688,133.94195861816405,136.61894989013672,0,0,0.0,,-0.019597748143362348,-0.0,-0.019597748143362348,581.6817016601562,-0.0019233109475926824,0.8683641388863379,1.0813552970554041,1.0735634628492907
2025-01-17,137.504638671875,134.30142211914062,136.98440475463866,0,0,0.0,,0.030994932836341693,0.0,0.030994932836341693,587.521728515625,0.010039901270404217,0.8683641388863379,1.1148718318598587,1.084341934023811
