Date,Close,MA5,MA20,signal,position,position_change,action
2022-10-27,13.143426895141602,12.847758102416993,12.303208446502685,1,1,0.0,
2022-10-28,13.799799919128418,13.12068214416504,12.387748956680298,1,1,0.0,
2022-10-31,13.463631629943848,13.299838066101074,12.436877059936524,1,1,0.0,
2022-11-01,13.509517669677734,13.356098747253418,12.455630588531495,1,1,0.0,
2022-11-02,13.186317443847656,13.420538711547852,12.456129217147828,1,1,0.0,
2022-11-03,13.387818336486816,13.469416999816895,12.470643186569214,1,1,0.0,
2022-11-04,14.121002197265623,13.533657455444336,12.57438588142395,1,1,0.0,
2022-11-07,14.265644073486328,13.694059944152832,12.705610609054565,1,1,0.0,
2022-11-08,14.565899848937988,13.905336380004883,12.856037664413453,1,1,0.0,
2022-11-09,13.741943359375,14.01646156311035,12.969556331634521,1,1,0.0,
2022-11-10,15.711060523986816,14.481110000610352,13.158587741851807,1,1,0.0,
2022-11-11,16.28663444519043,14.914236450195313,13.412957191467285,1,1,0.0,
2022-11-14,16.254714965820312,15.31205062866211,13.632762479782105,1,1,0.0,
2022-11-15,16.624797821044922,15.723830223083496,13.86713171005249,1,1,0.0,
2022-11-16,15.870665550231934,16.14957466125488,14.05960464477539,1,1,0.0,
2022-11-17,15.638243675231934,16.135011291503908,14.233324098587037,1,1,0.0,
2022-11-18,15.370905876159668,15.951865577697754,14.38011040687561,1,1,0.0,
2022-11-21,15.279131889343262,15.756748962402344,14.51567440032959,1,1,0.0,
2022-11-22,15.998350143432615,15.631459426879882,14.65418119430542,1,1,0.0,
2022-11-23,16.478160858154297,15.752958488464355,14.83488335609436,1,1,0.0,
2022-11-25,16.22977638244629,15.871265029907226,14.989200830459595,1,1,0.0,
2022-11-28,15.787871360778809,15.954658126831054,15.088604402542114,1,1,0.0,
2022-11-29,15.600335121154783,16.01889877319336,15.195439577102661,1,1,0.0,
2022-11-30,16.88547706604004,16.196324157714844,15.364237546920776,1,1,0.0,
2022-12-01,17.097015380859375,16.32009506225586,15.559772443771362,1,1,0.0,
2022-12-02,16.838581085205078,16.44185600280762,15.732310581207276,1,1,0.0,
2022-12-05,16.57317352294922,16.598916435241698,15.854919147491454,1,1,0.0,
