Date,Close,MA5,MA20,signal,position,position_change,action
2025-06-30,204.3592529296875,201.02449645996094,199.86409912109374,1,1,0.0,
2025-07-01,206.9987945556641,202.52255554199218,200.16888961791992,1,1,0.0,
2025-07-02,211.6005401611328,204.68995971679686,200.625577545166,1,1,0.0,
2025-07-03,212.7061462402344,207.19003601074218,201.15995712280272,1,1,0.0,
2025-07-07,209.1203765869141,208.95702209472657,201.62411575317384,1,1,0.0,
2025-07-08,209.1801300048828,209.92119750976562,201.9274124145508,1,1,0.0,
2025-07-09,210.30567932128903,210.58257446289062,202.4099983215332,1,1,0.0,
2025-07-10,211.57064819335935,210.57659606933595,202.89507369995118,1,1,0.0,
2025-07-11,210.3256072998047,210.10048828125,203.51162872314453,1,1,0.0,
2025-07-14,207.7956085205078,209.83553466796874,203.98076629638672,1,1,0.0,
2025-07-15,208.28369140625,209.6562469482422,204.61126480102538,1,1,0.0,
2025-07-16,209.3295440673828,209.46101989746094,205.19594497680663,1,1,0.0,
2025-07-17,209.19009399414065,208.9849090576172,205.91210327148437,1,1,0.0,
2025-07-18,210.3455047607422,208.9888885498047,206.63921890258788,1,1,0.0,
2025-07-21,211.64036560058597,209.75783996582032,207.2109489440918,1,1,0.0,
2025-07-22,213.5527801513672,210.81165771484376,207.85339965820313,1,1,0.0,
2025-07-23,213.30377197265625,211.60650329589845,208.54316329956055,1,1,0.0,
2025-07-24,212.91531372070312,212.35154724121094,209.15075302124023,1,1,0.0,
2025-07-25,213.0348358154297,212.88941345214843,209.79220657348634,1,1,0.0,
2025-07-28,213.2041931152344,213.20217895507812,210.43814392089843,1,1,0.0,
2025-07-29,210.43516540527344,212.5786560058594,210.74193954467773,1,1,0.0,
2025-07-30,208.22393798828125,211.56268920898438,210.8031967163086,1,1,0.0,
2025-07-31,206.7497711181641,210.32958068847657,210.56065826416017,0,1,0.0,
2025-08-01,201.58029174804688,208.038671875,210.00436553955078,0,0,-1.0,卖出
2025-08-04,202.5464630126953,205.9071258544922,209.67566986083983,0,0,0.0,
2025-08-05,202.1181488037109,204.24372253417968,209.32257080078125,0,0,0.0,
2025-08-06,212.40733337402344,205.0804016113281,209.42765350341796,0,0,0.0,
2025-08-07,219.16053771972656,207.56255493164062,209.80714797973633,0,0,0.0,
2025-08-08,228.44371032714844,212.93523864746095,210.71305313110352,1,0,0.0,
2025-08-11,226.53909301757807,217.7337646484375,211.65022735595704,1,1,1.0,买入
2025-08-12,229.0021209716797,223.11055908203124,212.6861488342285,1,1,0.0,
2025-08-13,232.6717529296875,227.16344299316407,213.85325927734374,1,1,0.0,
2025-08-14,232.123291015625,229.75599365234376,214.99991912841796,1,1,0.0,
2025-08-15,230.9366455078125,230.25458068847655,216.02947616577148,1,1,0.0,
2025-08-18,230.23863220214844,230.99448852539064,216.95938949584962,1,1,0.0,
2025-08-19,229.90956115722656,231.1759765625,217.77722854614257,1,1,0.0,
2025-08-20,225.3723907470703,229.71610412597656,218.3806594848633,1,1,0.0,
2025-08-21,224.2655334472656,228.1445526123047,218.94817047119142,1,1,0.0,
2025-08-22,227.11746215820312,227.3807159423828,219.65230178833008,1,1,0.0,
2025-08-25,226.51914978027344,226.6368194580078,220.31804962158202,1,1,0.0,
2025-08-26,228.6630859375,226.3875244140625,221.22944564819335,1,1,0.0,
2025-08-27,229.8397674560547,227.28099975585937,222.31023712158202,1,1,0.0,
2025-08-28,231.9039306640625,228.80867919921874,223.56794509887695,1,1,0.0,
2025-08-29,231.485107421875,229.6822082519531,225.06318588256835,1,1,0.0,
2025-09-02,229.0719451904297,230.19276733398436,226.38945999145508,1,1,0.0,
2025-09-03,237.79725646972656,232.01960144042968,228.17341537475585,1,1,0.0,
2025-09-04,239.10354614257807,233.8723571777344,229.5082260131836,1,1,0.0,
2025-09-05,239.0137939453125,235.29432983398436,230.5008888244629,1,1,0.0,
2025-09-08,237.2089080810547,236.4390899658203,230.93914871215821,1,1,0.0,
2025-09-09,233.6888732910156,237.3624755859375,231.29663772583007,1,1,0.0,
2025-09-10,226.1501922607422,235.03306274414064,231.1540412902832,1,1,0.0,
2025-09-11,229.3810577392578,233.08856506347655,230.98950653076173,1,1,0.0,
2025-09-12,233.40966796875,231.96773986816407,231.05382537841797,1,1,0.0,
2025-09-15,236.0322265625,231.73240356445314,231.30860443115233,1,1,0.0,
2025-09-16,237.4781494140625,232.4902587890625,231.67058029174805,1,1,0.0,
2025-09-17,238.3157958984375,234.92337951660156,232.09089202880858,1,1,0.0,
2025-09-18,237.2089080810547,236.48894958496095,232.6827178955078,1,1,0.0,
2025-09-19,244.8074188232422,238.76849975585938,233.70981216430664,1,1,0.0,
2025-09-22,255.3575592041016,242.6335662841797,235.12181701660157,1,1,0.0,
2025-09-23,253.71221923828125,245.88038024902343,236.48147048950196,1,1,0.0,
2025-09-24,251.59820556640625,248.5368621826172,237.62822647094725,1,1,0.0,
2025-09-25,256.14532470703125,252.3241455078125,238.9435043334961,1,1,0.0,
2025-09-26,254.73931884765625,254.3105255126953,240.08527374267578,1,1,0.0,
2025-09-29,253.71221923828125,253.98145751953126,241.1966293334961,1,1,0.0,
2025-09-30,253.9116668701172,254.02134704589844,242.43861541748046,1,1,0.0,
2025-10-01,254.72933959960935,254.64757385253907,243.28521957397462,1,1,0.0,
2025-10-02,256.40460205078125,254.69942932128907,244.15027236938477,1,1,0.0,
2025-10-03,257.2920837402344,255.2099822998047,245.06418685913087,1,1,0.0,
2025-10-06,255.96583557128903,255.66070556640625,246.00203323364258,1,1,0.0,
2025-10-07,255.75645446777344,256.0296630859375,247.10541229248048,1,1,0.0,
2025-10-08,257.3320007324219,256.5501953125,248.66450271606445,1,1,0.0,
2025-10-09,253.32330322265625,255.933935546875,249.8616149902344,1,1,0.0,
2025-10-10,244.57806396484372,253.39113159179686,250.42003479003907,1,1,0.0,
2025-10-13,246.9613342285156,251.5902313232422,250.96649017333985,1,1,0.0,
2025-10-14,247.07101440429688,249.85314331054687,251.44613342285157,0,1,0.0,
2025-10-15,248.63658142089844,248.1140594482422,251.9621726989746,0,0,-1.0,卖出
2025-10-16,246.75192260742188,246.7997833251953,252.43932342529297,0,0,0.0,
2025-10-17,251.5782470703125,248.19981994628907,252.7778648376465,0,0,0.0,
2025-10-20,261.50018310546875,251.1075897216797,253.08499603271486,0,0,0.0,
2025-10-21,262.0286560058594,254.0991180419922,253.50081787109374,1,0,0.0,
2025-10-22,257.72088623046875,255.91597900390624,253.80695190429688,1,1,1.0,买入
2025-10-23,258.84765625,258.3351257324219,253.94206848144532,1,1,0.0,
2025-10-24,262.0785827636719,260.43519287109376,254.30903167724608,1,1,0.0,
2025-10-27,268.0516662597656,261.7454895019531,255.0260040283203,1,1,0.0,
2025-10-28,268.2411193847656,262.98798217773435,255.74247665405272,1,1,0.0,
2025-10-29,268.93914794921875,265.23163452148435,256.4529670715332,1,1,0.0,
2025-10-30,270.63433837890625,267.58897094726564,257.16445388793943,1,1,0.0,
2025-10-31,269.6072692871094,269.09470825195314,257.7802131652832,1,1,0.0,
2025-11-03,268.2909545898437,269.14256591796874,258.39646911621094,1,1,0.0,
2025-11-04,269.2781982421875,269.3499816894531,259.07255630493165,1,1,0.0,
2025-11-05,269.3779296875,269.4377380371094,259.6748527526855,1,1,0.0,
2025-11-06,269.0089416503906,269.11265869140624,260.4591346740723,1,1,0.0,
2025-11-07,267.7126159667969,268.7337280273438,261.6158622741699,1,1,0.0,
2025-11-10,268.93035888671875,268.8616088867187,262.7143135070801,1,1,0.0,
2025-11-11,274.73956298828125,269.9538818359375,264.0977409362793,1,1,0.0,
2025-11-12,272.9628601074219,270.6708679199219,265.31405487060545,1,1,0.0,
2025-11-13,272.44384765625,271.35784912109375,266.59865112304686,1,1,0.0,
2025-11-14,271.9048156738281,272.1962890625,267.61497955322267,1,1,0.0,
2025-11-17,266.9639892578125,271.8030151367187,267.88816986083987,1,1,0.0,
2025-11-18,266.9440612792969,270.24391479492186,268.1339401245117,1,1,0.0,
2025-11-19,268.0619506835937,269.2637329101562,268.65099334716797,1,1,0.0,
2025-11-20,265.7562561035156,267.92621459960935,268.9964233398438,0,1,0.0,
2025-11-21,270.98651123046875,267.7425537109375,269.4418197631836,0,0,-1.0,卖出
2025-11-24,275.4083251953125,269.4314208984375,269.8096527099609,0,0,0.0,
2025-11-25,276.4563903808594,271.33388671875,270.2204162597656,1,0,0.0,
2025-11-26,277.0352783203125,273.12855224609376,270.62522277832034,1,1,1.0,买入
2025-11-28,278.3328857421875,275.6438781738281,271.01015014648436,1,1,0.0,
2025-12-01,282.57501220703125,277.9615783691406,271.65853729248045,1,1,0.0,
2025-12-02,285.6592712402344,280.011767578125,272.526953125,1,1,0.0,
2025-12-03,283.623046875,281.4450988769531,273.24419555664065,1,1,0.0,
2025-12-04,280.179443359375,282.0739318847656,273.7842712402344,1,1,0.0,
2025-12-05,278.26300048828125,282.05995483398436,274.2469741821289,1,1,0.0,
2025-12-08,277.3746643066406,281.01988525390624,274.7300765991211,1,1,0.0,
2025-12-09,276.6659545898437,279.2212219238281,275.11685638427736,1,1,0.0,
2025-12-10,278.26300048828125,278.1492126464844,275.2930282592773,1,1,0.0,
2025-12-11,277.514404296875,277.6162048339844,275.52060546875,1,1,0.0,
